IssueID,ProjectName,Politeness,FixingTime_hours,Assignee,AssigneeAct,Project
333821,Cassandra,impolite,413.4514,17215,VHIGH,CASSANDRA
318211,CloudStack,polite,364.1176,42539,HIGH,CLOUDSTACK
333823,Cassandra,polite,1786.6635,21765,HIGH,CASSANDRA
318218,CloudStack,impolite,643.7384,42464,HIGH,CLOUDSTACK
318209,CloudStack,impolite,1702.2939,0,null,CLOUDSTACK
333815,Cassandra,impolite,570.4515,17215,VHIGH,CASSANDRA
333814,Cassandra,impolite,4.7864,17215,VHIGH,CASSANDRA
333817,Cassandra,mixed,4769.8074,21663,STD,CASSANDRA
333811,Cassandra,mixed,3.2717,59021,STD,CASSANDRA
333812,Cassandra,polite,47.6826,18363,HIGH,CASSANDRA
333808,Cassandra,mixed,23.9749,0,null,CASSANDRA
333804,Cassandra,mixed,498.4815,21449,VHIGH,CASSANDRA
333806,Cassandra,impolite,7773.2168,0,null,CASSANDRA
333801,Cassandra,impolite,4840.4041,21449,VHIGH,CASSANDRA
84160,Solr,polite,14092.1287,25459,VHIGH,SOLR
11229,Hibernate ORM,polite,2.9404,0,null,HHH
11228,Hibernate ORM,polite,73175.8049,0,null,HHH
607213,GeoServer,impolite,6241.0119,74224,VHIGH,GEOS
607212,GeoServer,impolite,414.1083,4933,VHIGH,GEOS
607211,GeoServer,impolite,0.7579,4933,VHIGH,GEOS
11221,Hibernate ORM,polite,1026.672,104,VHIGH,HHH
607217,GeoServer,impolite,7045.1368,4933,VHIGH,GEOS
607216,GeoServer,impolite,231.9607,76050,VHIGH,GEOS
607215,GeoServer,impolite,7011.0484,76050,VHIGH,GEOS
84167,Solr,impolite,0.0328,0,null,SOLR
11225,Hibernate ORM,polite,66.0016,0,null,HHH
84162,Solr,mixed,247.1511,22059,VHIGH,SOLR
11224,Hibernate ORM,impolite,52.6153,57,VHIGH,HHH
11227,Hibernate ORM,impolite,0.6202,0,null,HHH
11226,Hibernate ORM,impolite,1.8251,0,null,HHH
607218,GeoServer,mixed,7052.5783,4933,VHIGH,GEOS
538910,JRuby (please use github issues at http://bugs.jruby.org),polite,0.1446,87535,VHIGH,JRUBY
538909,JRuby (please use github issues at http://bugs.jruby.org),mixed,8275.5545,46258,VHIGH,JRUBY
84158,Solr,polite,12.16,0,null,SOLR
607201,GeoServer,impolite,13825.5271,75834,VHIGH,GEOS
607200,GeoServer,mixed,72.007,4933,VHIGH,GEOS
607206,GeoServer,impolite,408.2254,4933,VHIGH,GEOS
84154,Solr,polite,0.9485,0,null,SOLR
607205,GeoServer,mixed,6886.6638,4933,VHIGH,GEOS
11234,Hibernate ORM,impolite,0.5665,0,null,HHH
84157,Solr,mixed,2639.3721,8093,VHIGH,SOLR
84156,Solr,impolite,65.9298,22059,VHIGH,SOLR
538903,JRuby (please use github issues at http://bugs.jruby.org),polite,28.5064,46258,VHIGH,JRUBY
607203,GeoServer,polite,2850.89,97278,STD,GEOS
84151,Solr,polite,462.2244,22059,VHIGH,SOLR
538905,JRuby (please use github issues at http://bugs.jruby.org),polite,37.7127,46258,VHIGH,JRUBY
607209,GeoServer,polite,18909.2481,4933,VHIGH,GEOS
11237,Hibernate ORM,mixed,5.7451,0,null,HHH
84152,Solr,impolite,24364.0741,0,null,SOLR
538907,JRuby (please use github issues at http://bugs.jruby.org),mixed,18262.1634,46258,VHIGH,JRUBY
84180,Solr,mixed,23294.4438,22059,VHIGH,SOLR
11209,Hibernate ORM,polite,3.3334,0,null,HHH
84188,Solr,impolite,33336.5882,0,null,SOLR
84187,Solr,mixed,15123.9776,0,null,SOLR
84189,Solr,polite,209.1324,22060,VHIGH,SOLR
11203,Hibernate ORM,polite,5.6267,0,null,HHH
84184,Solr,impolite,11363.5513,0,null,SOLR
11205,Hibernate ORM,impolite,121.7234,57,VHIGH,HHH
84186,Solr,polite,1154.4316,8244,VHIGH,SOLR
84170,Solr,polite,753.6042,22059,VHIGH,SOLR
11217,Hibernate ORM,mixed,0.2749,0,null,HHH
11219,Hibernate ORM,impolite,1.038,0,null,HHH
84178,Solr,impolite,7.6499,22059,VHIGH,SOLR
11214,Hibernate ORM,impolite,5396.207,57,VHIGH,HHH
84173,Solr,mixed,25978.4298,16599,VHIGH,SOLR
11216,Hibernate ORM,polite,0.0869,0,null,HHH
84175,Solr,polite,2374.8774,8093,VHIGH,SOLR
84174,Solr,mixed,2.4764,22060,VHIGH,SOLR
538940,JRuby (please use github issues at http://bugs.jruby.org),mixed,3663.1787,78894,VHIGH,JRUBY
538941,JRuby (please use github issues at http://bugs.jruby.org),polite,13760.316,46258,VHIGH,JRUBY
538944,JRuby (please use github issues at http://bugs.jruby.org),polite,1439.521,87535,VHIGH,JRUBY
538943,JRuby (please use github issues at http://bugs.jruby.org),impolite,3283.7204,46258,VHIGH,JRUBY
127346,OFBiz,impolite,1.1385,32850,VHIGH,OFBIZ
127344,OFBiz,impolite,99.4394,32850,VHIGH,OFBIZ
127343,OFBiz,impolite,92.9211,32850,VHIGH,OFBIZ
127338,OFBiz,polite,872.9263,32867,VHIGH,OFBIZ
127337,OFBiz,mixed,9013.073,32850,VHIGH,OFBIZ
127336,OFBiz,polite,749.3658,32850,VHIGH,OFBIZ
538937,JRuby (please use github issues at http://bugs.jruby.org),mixed,781.3651,0,null,JRUBY
538938,JRuby (please use github issues at http://bugs.jruby.org),mixed,7375.5488,74274,VHIGH,JRUBY
84193,Solr,impolite,42.4849,22059,VHIGH,SOLR
127326,OFBiz,polite,26.6638,32944,HIGH,OFBIZ
84199,Solr,polite,2.5326,8313,VHIGH,SOLR
538946,JRuby (please use github issues at http://bugs.jruby.org),impolite,21.6966,87535,VHIGH,JRUBY
84198,Solr,impolite,10.4967,22059,VHIGH,SOLR
538945,JRuby (please use github issues at http://bugs.jruby.org),mixed,346.3565,46258,VHIGH,JRUBY
538948,JRuby (please use github issues at http://bugs.jruby.org),impolite,1.7836,0,null,JRUBY
84194,Solr,polite,216.009,8093,VHIGH,SOLR
538922,JRuby (please use github issues at http://bugs.jruby.org),impolite,133.8295,74274,VHIGH,JRUBY
127323,OFBiz,mixed,660.9589,21015,HIGH,OFBIZ
127319,OFBiz,mixed,67.6759,32850,VHIGH,OFBIZ
538913,JRuby (please use github issues at http://bugs.jruby.org),impolite,8307.0417,46258,VHIGH,JRUBY
538912,JRuby (please use github issues at http://bugs.jruby.org),polite,11247.1083,46258,VHIGH,JRUBY
538915,JRuby (please use github issues at http://bugs.jruby.org),mixed,6129.7445,46258,VHIGH,JRUBY
538914,JRuby (please use github issues at http://bugs.jruby.org),polite,70.1669,46258,VHIGH,JRUBY
127313,OFBiz,polite,45.9169,0,null,OFBIZ
127311,OFBiz,mixed,168.1265,32850,VHIGH,OFBIZ
127309,OFBiz,mixed,2205.8012,21015,HIGH,OFBIZ
127304,OFBiz,polite,67.4233,21015,HIGH,OFBIZ
538926,JRuby (please use github issues at http://bugs.jruby.org),polite,3578.6862,87535,VHIGH,JRUBY
538928,JRuby (please use github issues at http://bugs.jruby.org),polite,8431.6272,46258,VHIGH,JRUBY
538929,JRuby (please use github issues at http://bugs.jruby.org),impolite,1499.7573,46258,VHIGH,JRUBY
127261,OFBiz,mixed,306.7068,32850,VHIGH,OFBIZ
191829,Hive,polite,30.599,17138,HIGH,HIVE
191828,Hive,mixed,1199.4975,32642,HIGH,HIVE
191825,Hive,impolite,115.6466,36385,VHIGH,HIVE
191824,Hive,polite,312.0063,44981,HIGH,HIVE
191823,Hive,mixed,3668.0167,21478,VHIGH,HIVE
35153,Wicket,mixed,1203.3033,15673,VHIGH,WICKET
127266,OFBiz,impolite,227.7198,32850,VHIGH,OFBIZ
35151,Wicket,polite,313.8508,15673,VHIGH,WICKET
35150,Wicket,impolite,41.7746,2172,HIGH,WICKET
35157,Wicket,polite,430.9163,15673,VHIGH,WICKET
191820,Hive,mixed,1.9854,8130,VHIGH,HIVE
191837,Hive,mixed,5644.7112,22087,HIGH,HIVE
191835,Hive,polite,9.413,44833,HIGH,HIVE
35143,Wicket,polite,38.4935,0,null,WICKET
127256,OFBiz,polite,83.6112,32867,VHIGH,OFBIZ
35140,Wicket,impolite,6451.9513,2820,VHIGH,WICKET
127252,OFBiz,mixed,184.9533,32850,VHIGH,OFBIZ
211409,HBase,polite,30.1071,46279,STD,HBASE
211407,HBase,mixed,5672.7795,0,null,HBASE
35147,Wicket,polite,35.4171,2172,HIGH,WICKET
35146,Wicket,mixed,300.7919,15673,VHIGH,WICKET
211401,HBase,impolite,11092.4401,0,null,HBASE
191831,Hive,impolite,24.5094,36385,VHIGH,HIVE
211404,HBase,impolite,65.5247,0,null,HBASE
11162,Hibernate ORM,mixed,84.5854,254,VHIGH,HHH
191804,Hive,polite,3231.098,30477,HIGH,HIVE
11164,Hibernate ORM,polite,456.9431,254,VHIGH,HHH
191802,Hive,impolite,51.0156,44981,HIGH,HIVE
11163,Hibernate ORM,mixed,248.2894,254,VHIGH,HHH
35133,Wicket,polite,75.2266,15673,VHIGH,WICKET
127247,OFBiz,polite,16624.1993,32850,VHIGH,OFBIZ
127246,OFBiz,impolite,457.067,0,null,OFBIZ
35131,Wicket,impolite,6.7424,0,null,WICKET
127245,OFBiz,polite,3.4487,21015,HIGH,OFBIZ
127244,OFBiz,mixed,13470.119,32850,VHIGH,OFBIZ
127243,OFBiz,polite,390.974,0,null,OFBIZ
127242,OFBiz,polite,49.2712,32887,HIGH,OFBIZ
127241,OFBiz,impolite,66.3768,0,null,OFBIZ
127240,OFBiz,polite,0.2822,32850,VHIGH,OFBIZ
191809,Hive,impolite,850.3455,21175,HIGH,HIVE
84108,Solr,mixed,623.3011,8313,VHIGH,SOLR
84109,Solr,impolite,1432.3285,22060,VHIGH,SOLR
211417,HBase,polite,897.5359,7862,VHIGH,HBASE
84104,Solr,polite,606.2005,4623,VHIGH,SOLR
84103,Solr,mixed,1407.5222,0,null,SOLR
127239,OFBiz,impolite,1964.1594,32850,VHIGH,OFBIZ
84106,Solr,polite,392.0901,22059,VHIGH,SOLR
127238,OFBiz,polite,19931.0361,32850,VHIGH,OFBIZ
35134,Wicket,mixed,6868.7401,15673,VHIGH,WICKET
127237,OFBiz,mixed,1925.5792,21015,HIGH,OFBIZ
84100,Solr,polite,13419.2296,0,null,SOLR
211412,HBase,mixed,860.5431,7862,VHIGH,HBASE
11165,Hibernate ORM,mixed,119.1187,0,null,HHH
11168,Hibernate ORM,impolite,6320.0213,104,VHIGH,HHH
84102,Solr,polite,697.8228,4623,VHIGH,SOLR
211410,HBase,polite,98.4393,8232,VHIGH,HBASE
84101,Solr,mixed,8425.4459,4623,VHIGH,SOLR
11169,Hibernate ORM,polite,31.8904,57,VHIGH,HHH
211415,HBase,polite,4.3946,0,null,HBASE
211413,HBase,impolite,860.5427,7862,VHIGH,HBASE
191818,Hive,impolite,95.8806,36385,VHIGH,HIVE
191817,Hive,polite,1486.381,32642,HIGH,HIVE
11170,Hibernate ORM,mixed,430.3342,5516,VHIGH,HHH
191815,Hive,mixed,2970.0443,0,null,HIVE
191812,Hive,impolite,3538.4964,44834,HIGH,HIVE
35122,Wicket,impolite,22.7545,15673,VHIGH,WICKET
127234,OFBiz,polite,305.3412,27362,HIGH,OFBIZ
127233,OFBiz,polite,12364.0752,32850,VHIGH,OFBIZ
127232,OFBiz,polite,0.1758,32895,HIGH,OFBIZ
127230,OFBiz,mixed,1848.0248,21015,HIGH,OFBIZ
607143,GeoServer,impolite,626.7135,4933,VHIGH,GEOS
607142,GeoServer,mixed,6695.4918,4933,VHIGH,GEOS
211429,HBase,mixed,26.9076,8327,VHIGH,HBASE
607141,GeoServer,impolite,2339.4478,76050,VHIGH,GEOS
35127,Wicket,polite,17.1762,0,null,WICKET
607140,GeoServer,mixed,2339.2121,76050,VHIGH,GEOS
607147,GeoServer,mixed,6742.8486,4933,VHIGH,GEOS
127227,OFBiz,mixed,2757.8852,32850,VHIGH,OFBIZ
35123,Wicket,polite,144.8642,15673,VHIGH,WICKET
211422,HBase,mixed,1031.6979,46299,HIGH,HBASE
607149,GeoServer,impolite,2451.7143,75834,VHIGH,GEOS
607148,GeoServer,impolite,1.9857,4933,VHIGH,GEOS
211426,HBase,mixed,1.5006,7862,VHIGH,HBASE
211424,HBase,polite,6407.1037,0,null,HBASE
211440,HBase,mixed,2490.8868,0,null,HBASE
235410,Geronimo,polite,94.4259,0,null,GERONIMO
573388,JBoss Enterprise Application Platform 4 and 5,polite,121.8711,9119,VHIGH,JBPAPP
573387,JBoss Enterprise Application Platform 4 and 5,polite,188.5303,3950,STD,JBPAPP
607132,GeoServer,impolite,6594.7679,4933,VHIGH,GEOS
84129,Solr,impolite,939.2051,0,null,SOLR
235408,Geronimo,impolite,186.7318,7539,VHIGH,GERONIMO
573395,JBoss Enterprise Application Platform 4 and 5,polite,0.1292,73256,HIGH,JBPAPP
607131,GeoServer,impolite,0.208,4933,VHIGH,GEOS
607130,GeoServer,mixed,7511.1595,4933,VHIGH,GEOS
35116,Wicket,polite,0.5794,15673,VHIGH,WICKET
573393,JBoss Enterprise Application Platform 4 and 5,mixed,828.3894,89020,null,JBPAPP
573392,JBoss Enterprise Application Platform 4 and 5,mixed,24.925,9119,VHIGH,JBPAPP
607136,GeoServer,impolite,438.139,75897,HIGH,GEOS
573391,JBoss Enterprise Application Platform 4 and 5,mixed,4318.6856,73097,HIGH,JBPAPP
607135,GeoServer,impolite,483.6378,75897,HIGH,GEOS
573390,JBoss Enterprise Application Platform 4 and 5,impolite,2883.6161,73667,VHIGH,JBPAPP
607133,GeoServer,impolite,6594.7813,4933,VHIGH,GEOS
11144,Hibernate ORM,impolite,2866.269,254,VHIGH,HHH
235401,Geronimo,impolite,560.5423,12026,HIGH,GERONIMO
11143,Hibernate ORM,mixed,3525.9315,5516,VHIGH,HHH
607139,GeoServer,impolite,1.7311,75834,VHIGH,GEOS
11146,Hibernate ORM,impolite,7599.6571,57,VHIGH,HHH
235403,Geronimo,impolite,735.4994,47526,HIGH,GERONIMO
607138,GeoServer,polite,311.5037,75834,VHIGH,GEOS
84123,Solr,mixed,1660.6097,22059,VHIGH,SOLR
211431,HBase,impolite,198.6278,7862,VHIGH,HBASE
235402,Geronimo,impolite,667.5192,47219,HIGH,GERONIMO
607137,GeoServer,impolite,0.4942,75834,VHIGH,GEOS
235405,Geronimo,polite,1.2497,47219,HIGH,GERONIMO
211437,HBase,polite,2451.7496,0,null,HBASE
84120,Solr,impolite,24865.4418,20829,VHIGH,SOLR
235406,Geronimo,impolite,67.4281,32529,HIGH,GERONIMO
127290,OFBiz,mixed,9916.0498,32850,VHIGH,OFBIZ
211452,HBase,mixed,13706.9997,0,null,HBASE
11152,Hibernate ORM,polite,0.0914,0,null,HHH
127298,OFBiz,mixed,10151.4021,21015,HIGH,OFBIZ
127297,OFBiz,mixed,5570.5806,32850,VHIGH,OFBIZ
573399,JBoss Enterprise Application Platform 4 and 5,mixed,1201.3275,74455,HIGH,JBPAPP
573398,JBoss Enterprise Application Platform 4 and 5,impolite,19478.9481,9119,VHIGH,JBPAPP
127295,OFBiz,impolite,7.5657,32850,VHIGH,OFBIZ
573397,JBoss Enterprise Application Platform 4 and 5,mixed,12954.6514,88359,STD,JBPAPP
35108,Wicket,impolite,12.6029,15673,VHIGH,WICKET
84119,Solr,impolite,25874.2614,8313,VHIGH,SOLR
35106,Wicket,impolite,0.9583,0,null,WICKET
35105,Wicket,polite,84.2951,0,null,WICKET
607125,GeoServer,impolite,0.0251,4933,VHIGH,GEOS
35103,Wicket,polite,69.9067,15673,VHIGH,WICKET
607124,GeoServer,mixed,6107.3908,4933,VHIGH,GEOS
84117,Solr,polite,261.1373,22060,VHIGH,SOLR
607123,GeoServer,impolite,0.5091,4933,VHIGH,GEOS
607122,GeoServer,mixed,265.7851,4933,VHIGH,GEOS
84111,Solr,impolite,32987.5657,0,null,SOLR
211445,HBase,impolite,310.5034,8327,VHIGH,HBASE
607129,GeoServer,mixed,6293.284,76050,VHIGH,GEOS
84110,Solr,mixed,4407.065,14235,HIGH,SOLR
607127,GeoServer,polite,2407.7593,75834,VHIGH,GEOS
84112,Solr,polite,43.3325,0,null,SOLR
607126,GeoServer,mixed,2333.5344,75834,VHIGH,GEOS
127283,OFBiz,mixed,2891.4903,32850,VHIGH,OFBIZ
127281,OFBiz,polite,124.6857,32944,HIGH,OFBIZ
235430,Geronimo,polite,93.6231,32208,HIGH,GERONIMO
127285,OFBiz,impolite,61.3401,32850,VHIGH,OFBIZ
607110,GeoServer,impolite,6091.7807,4933,VHIGH,GEOS
607114,GeoServer,mixed,135.7222,4933,VHIGH,GEOS
607113,GeoServer,impolite,0.4144,4933,VHIGH,GEOS
607112,GeoServer,impolite,6192.5952,76050,VHIGH,GEOS
84149,Solr,mixed,1628.0057,22579,VHIGH,SOLR
607111,GeoServer,mixed,11.3728,4933,VHIGH,GEOS
84144,Solr,impolite,97.2305,22059,VHIGH,SOLR
211456,HBase,impolite,112.0639,8352,HIGH,HBASE
607118,GeoServer,impolite,2302.5424,4933,VHIGH,GEOS
84143,Solr,polite,0.151,22059,VHIGH,SOLR
211455,HBase,polite,1308.1059,8231,HIGH,HBASE
607117,GeoServer,impolite,6223.0105,75851,HIGH,GEOS
11124,Hibernate ORM,polite,550.5993,0,null,HHH
235425,Geronimo,mixed,30.9784,12026,HIGH,GERONIMO
607116,GeoServer,mixed,145.0704,4933,VHIGH,GEOS
11123,Hibernate ORM,polite,526.6506,104,VHIGH,HHH
84145,Solr,polite,0.6832,22579,VHIGH,SOLR
211453,HBase,mixed,1037.475,8328,HIGH,HBASE
235424,Geronimo,polite,7.3964,47219,HIGH,GERONIMO
607115,GeoServer,impolite,6214.6412,76050,VHIGH,GEOS
235427,Geronimo,polite,768.6714,12026,HIGH,GERONIMO
11125,Hibernate ORM,polite,2753.3131,57,VHIGH,HHH
235426,Geronimo,polite,6102.3417,12025,HIGH,GERONIMO
11128,Hibernate ORM,impolite,5.9623,0,null,HHH
211458,HBase,impolite,475.3261,42871,VHIGH,HBASE
84141,Solr,impolite,1051.837,4623,VHIGH,SOLR
607119,GeoServer,mixed,19.4635,4933,VHIGH,GEOS
127272,OFBiz,polite,569.3376,0,null,OFBIZ
211470,HBase,polite,38.3658,8347,HIGH,HBASE
211473,HBase,mixed,62.521,7862,VHIGH,HBASE
235421,Geronimo,polite,10.22,47219,HIGH,GERONIMO
11130,Hibernate ORM,mixed,65495.5154,0,null,HHH
235420,Geronimo,polite,36.661,47219,HIGH,GERONIMO
127274,OFBiz,impolite,1.8046,32850,VHIGH,OFBIZ
235419,Geronimo,impolite,820.8291,47219,HIGH,GERONIMO
84137,Solr,polite,519.4659,14235,HIGH,SOLR
607103,GeoServer,mixed,1743.4451,4933,VHIGH,GEOS
84136,Solr,polite,22.1433,8093,VHIGH,SOLR
607102,GeoServer,impolite,1103.9302,4933,VHIGH,GEOS
84139,Solr,mixed,22.4199,0,null,SOLR
607101,GeoServer,impolite,13536.7518,4933,VHIGH,GEOS
84138,Solr,mixed,14772.074,20829,VHIGH,SOLR
607100,GeoServer,impolite,13532.9804,76050,VHIGH,GEOS
211467,HBase,mixed,6311.1861,8283,HIGH,HBASE
607107,GeoServer,impolite,36.9242,76050,VHIGH,GEOS
607106,GeoServer,mixed,5192.0099,4933,VHIGH,GEOS
211465,HBase,impolite,0.1568,7862,VHIGH,HBASE
235414,Geronimo,polite,12.0072,0,null,GERONIMO
11134,Hibernate ORM,mixed,11.0838,0,null,HHH
235415,Geronimo,impolite,116.3643,47219,HIGH,GERONIMO
11139,Hibernate ORM,impolite,0.0068,57,VHIGH,HHH
235418,Geronimo,polite,22.8209,47219,HIGH,GERONIMO
607109,GeoServer,impolite,329.6703,4933,VHIGH,GEOS
211468,HBase,polite,6.5456,8232,VHIGH,HBASE
607108,GeoServer,impolite,6060.6855,76050,VHIGH,GEOS
211481,HBase,polite,1948.4,8266,HIGH,HBASE
318283,CloudStack,impolite,321.1905,0,null,CLOUDSTACK
211480,HBase,mixed,6359.4342,8282,HIGH,HBASE
318282,CloudStack,impolite,1958.9581,56188,HIGH,CLOUDSTACK
318281,CloudStack,polite,858.2092,42464,HIGH,CLOUDSTACK
318280,CloudStack,impolite,30.2587,42529,HIGH,CLOUDSTACK
235451,Geronimo,polite,193.3841,32536,HIGH,GERONIMO
211483,HBase,mixed,815.2656,8232,VHIGH,HBASE
235454,Geronimo,polite,3.6392,47219,HIGH,GERONIMO
573349,JBoss Enterprise Application Platform 4 and 5,polite,25.4625,9119,VHIGH,JBPAPP
573348,JBoss Enterprise Application Platform 4 and 5,mixed,1223.2292,74882,VHIGH,JBPAPP
573347,JBoss Enterprise Application Platform 4 and 5,polite,2586.4556,73667,VHIGH,JBPAPP
573345,JBoss Enterprise Application Platform 4 and 5,impolite,0.5986,110,HIGH,JBPAPP
573352,JBoss Enterprise Application Platform 4 and 5,mixed,0.0511,110,HIGH,JBPAPP
211478,HBase,polite,261.301,8352,HIGH,HBASE
235445,Geronimo,polite,16.5211,47219,HIGH,GERONIMO
211477,HBase,polite,969.121,8231,HIGH,HBASE
211476,HBase,mixed,17220.2521,46052,HIGH,HBASE
235448,Geronimo,polite,671.595,19635,HIGH,GERONIMO
318293,CloudStack,polite,11.8811,56200,HIGH,CLOUDSTACK
211490,HBase,polite,38.916,0,null,HBASE
235443,Geronimo,mixed,1504.8407,12005,VHIGH,GERONIMO
318296,CloudStack,mixed,1620.9595,56395,HIGH,CLOUDSTACK
211493,HBase,mixed,191.9071,46354,HIGH,HBASE
573358,JBoss Enterprise Application Platform 4 and 5,polite,4960.9475,73087,HIGH,JBPAPP
573357,JBoss Enterprise Application Platform 4 and 5,impolite,1293.7503,89713,STD,JBPAPP
573356,JBoss Enterprise Application Platform 4 and 5,polite,73.2453,66752,HIGH,JBPAPP
573363,JBoss Enterprise Application Platform 4 and 5,impolite,11.1178,4115,HIGH,JBPAPP
573362,JBoss Enterprise Application Platform 4 and 5,impolite,1987.3547,73583,HIGH,JBPAPP
573361,JBoss Enterprise Application Platform 4 and 5,mixed,9706.3397,73062,HIGH,JBPAPP
573360,JBoss Enterprise Application Platform 4 and 5,impolite,2804.6644,73679,HIGH,JBPAPP
211489,HBase,polite,691.02,8327,VHIGH,HBASE
235439,Geronimo,polite,154.952,12005,VHIGH,GERONIMO
235470,Geronimo,impolite,1.0209,0,null,GERONIMO
235471,Geronimo,impolite,461.3431,0,null,GERONIMO
235473,Geronimo,mixed,4.7851,47219,HIGH,GERONIMO
318264,CloudStack,impolite,0.0915,0,null,CLOUDSTACK
318263,CloudStack,impolite,1964.2475,56395,HIGH,CLOUDSTACK
191889,Hive,polite,18.1094,22087,HIGH,HIVE
333899,Cassandra,impolite,4.7737,58348,VHIGH,CASSANDRA
333898,Cassandra,polite,197.7355,7992,VHIGH,CASSANDRA
573369,JBoss Enterprise Application Platform 4 and 5,mixed,4354.9556,94427,STD,JBPAPP
573368,JBoss Enterprise Application Platform 4 and 5,mixed,656.8306,89020,null,JBPAPP
333895,Cassandra,impolite,13107.9061,0,null,CASSANDRA
333894,Cassandra,mixed,189.8693,18868,VHIGH,CASSANDRA
573366,JBoss Enterprise Application Platform 4 and 5,polite,0.0128,110,HIGH,JBPAPP
333897,Cassandra,impolite,11251.3235,0,null,CASSANDRA
333896,Cassandra,mixed,4702.0627,8183,HIGH,CASSANDRA
191880,Hive,impolite,385.2758,44970,HIGH,HIVE
573374,JBoss Enterprise Application Platform 4 and 5,polite,7271.7844,9119,VHIGH,JBPAPP
191888,Hive,mixed,392.6228,32642,HIGH,HIVE
211499,HBase,mixed,280.2325,7862,VHIGH,HBASE
235466,Geronimo,polite,0.1196,9330,VHIGH,GERONIMO
191886,Hive,impolite,594.0485,45002,STD,HIVE
235469,Geronimo,polite,935.1878,12005,VHIGH,GERONIMO
235468,Geronimo,impolite,6398.1733,28591,HIGH,GERONIMO
191883,Hive,impolite,171.7293,44970,HIGH,HIVE
191882,Hive,impolite,385.6759,44970,HIGH,HIVE
191881,Hive,impolite,530.125,8381,HIGH,HIVE
235463,Geronimo,polite,140.1354,0,null,GERONIMO
318276,CloudStack,impolite,832.1879,42464,HIGH,CLOUDSTACK
318274,CloudStack,polite,21.8743,56452,STD,CLOUDSTACK
333888,Cassandra,impolite,11976.9936,18868,VHIGH,CASSANDRA
318277,CloudStack,mixed,1.5335,56395,HIGH,CLOUDSTACK
333889,Cassandra,polite,145.9228,17215,VHIGH,CASSANDRA
333884,Cassandra,mixed,17854.2026,0,null,CASSANDRA
573378,JBoss Enterprise Application Platform 4 and 5,impolite,555.8306,73256,HIGH,JBPAPP
333883,Cassandra,impolite,96.966,18363,HIGH,CASSANDRA
573377,JBoss Enterprise Application Platform 4 and 5,impolite,1.0342,1681,STD,JBPAPP
573376,JBoss Enterprise Application Platform 4 and 5,impolite,1004.1633,110,HIGH,JBPAPP
191891,Hive,impolite,226.9672,36385,VHIGH,HIVE
573384,JBoss Enterprise Application Platform 4 and 5,polite,6473.6228,73062,HIGH,JBPAPP
333893,Cassandra,impolite,2036.1771,21641,VHIGH,CASSANDRA
573383,JBoss Enterprise Application Platform 4 and 5,mixed,1176.1619,4451,HIGH,JBPAPP
333892,Cassandra,impolite,480.7444,21895,VHIGH,CASSANDRA
573382,JBoss Enterprise Application Platform 4 and 5,mixed,5764.4925,3950,STD,JBPAPP
573381,JBoss Enterprise Application Platform 4 and 5,impolite,0.2342,83271,STD,JBPAPP
573380,JBoss Enterprise Application Platform 4 and 5,mixed,1025.7867,73256,HIGH,JBPAPP
191899,Hive,mixed,653.9507,8381,HIGH,HIVE
191898,Hive,mixed,313.3881,22087,HIGH,HIVE
191897,Hive,impolite,32.4789,21478,VHIGH,HIVE
191896,Hive,impolite,155.9316,8647,HIGH,HIVE
191895,Hive,mixed,82.4423,44833,HIGH,HIVE
191894,Hive,impolite,56.7379,21478,VHIGH,HIVE
191892,Hive,polite,115.846,8130,VHIGH,HIVE
318243,CloudStack,impolite,1387.2543,0,null,CLOUDSTACK
573309,JBoss Enterprise Application Platform 4 and 5,polite,39.19,74880,HIGH,JBPAPP
191869,Hive,impolite,135.2096,30477,HIGH,HIVE
573308,JBoss Enterprise Application Platform 4 and 5,impolite,39.1064,74880,HIGH,JBPAPP
573306,JBoss Enterprise Application Platform 4 and 5,mixed,294.5272,9119,VHIGH,JBPAPP
573305,JBoss Enterprise Application Platform 4 and 5,impolite,7198.4319,73376,STD,JBPAPP
573304,JBoss Enterprise Application Platform 4 and 5,impolite,3660.5736,73364,HIGH,JBPAPP
318245,CloudStack,mixed,274.2028,17187,HIGH,CLOUDSTACK
35196,Wicket,impolite,0.1407,0,null,WICKET
333878,Cassandra,impolite,0.2546,0,null,CASSANDRA
573302,JBoss Enterprise Application Platform 4 and 5,polite,22.4947,89713,STD,JBPAPP
35195,Wicket,mixed,68.9422,0,null,WICKET
573301,JBoss Enterprise Application Platform 4 and 5,impolite,0.0858,110,HIGH,JBPAPP
35193,Wicket,polite,118.8391,0,null,WICKET
235490,Geronimo,polite,178.7887,12026,HIGH,GERONIMO
318249,CloudStack,polite,86.1205,56395,HIGH,CLOUDSTACK
333875,Cassandra,impolite,2666.4823,0,null,CASSANDRA
318248,CloudStack,impolite,91.9591,56364,STD,CLOUDSTACK
191866,Hive,mixed,4407.2469,30477,HIGH,HIVE
191865,Hive,mixed,2372.4005,32642,HIGH,HIVE
191864,Hive,polite,4487.3478,0,null,HIVE
191863,Hive,polite,474.4755,26069,STD,HIVE
191861,Hive,mixed,8.6043,44970,HIGH,HIVE
235481,Geronimo,mixed,1121.2033,32536,HIGH,GERONIMO
318250,CloudStack,impolite,144.1264,56178,STD,CLOUDSTACK
235482,Geronimo,mixed,186.1251,9330,VHIGH,GERONIMO
