IssueID,ProjectName,Politeness,FixingTime_(hours)
537232,JRuby (please use github issues at http://bugs.jruby.org),impolite,1706.1101
537235,JRuby (please use github issues at http://bugs.jruby.org),mixed,1850.3279
537237,JRuby (please use github issues at http://bugs.jruby.org),polite,2951.4682
537239,JRuby (please use github issues at http://bugs.jruby.org),polite,246.3014
537238,JRuby (please use github issues at http://bugs.jruby.org),polite,29375.2052
224337,Hadoop Common,mixed,191.6735
224336,Hadoop Common,mixed,289.2043
200366,Hadoop HDFS,impolite,27.8635
200368,Hadoop HDFS,mixed,2430.8888
224339,Hadoop Common,mixed,167.2711
224340,Hadoop Common,polite,43.2177
552861,groovy,impolite,9975.056
200374,Hadoop HDFS,polite,2047.186
224344,Hadoop Common,mixed,1945.5008
552867,groovy,impolite,1228.6144
200371,Hadoop HDFS,impolite,1700.8723
224342,Hadoop Common,mixed,14.7109
200370,Hadoop HDFS,polite,98.1565
224341,Hadoop Common,mixed,36.1228
180758,Infrastructure,mixed,28.1308
537229,JRuby (please use github issues at http://bugs.jruby.org),mixed,14567.3857
179795,Infrastructure,polite,1770.476
179794,Infrastructure,mixed,4174.3164
179793,Infrastructure,mixed,2538.972
180760,Infrastructure,polite,0.6275
537243,JRuby (please use github issues at http://bugs.jruby.org),mixed,78.6749
179792,Infrastructure,polite,698.2346
180763,Infrastructure,polite,351.9468
537246,JRuby (please use github issues at http://bugs.jruby.org),polite,3854.0387
179791,Infrastructure,polite,4.3374
180762,Infrastructure,polite,290.087
180764,Infrastructure,polite,1139.7309
537247,JRuby (please use github issues at http://bugs.jruby.org),mixed,14691.4323
180767,Infrastructure,impolite,59.7092
537249,JRuby (please use github issues at http://bugs.jruby.org),impolite,1653.6098
224326,Hadoop Common,impolite,117.2457
224325,Hadoop Common,impolite,167.0591
224323,Hadoop Common,polite,70.8196
200376,Hadoop HDFS,polite,1806.6217
224329,Hadoop Common,polite,1.6283
224328,Hadoop Common,polite,162.1149
200378,Hadoop HDFS,polite,2764.8334
537241,JRuby (please use github issues at http://bugs.jruby.org),polite,30.0398
552852,groovy,impolite,4393.9444
224333,Hadoop Common,mixed,1135.3574
224332,Hadoop Common,impolite,766.2646
552854,groovy,mixed,1382.9689
200381,Hadoop HDFS,impolite,131.6387
179787,Infrastructure,impolite,327.0117
562251,groovy,impolite,17730.8716
562250,groovy,impolite,11811.8664
155771,Lucene - Core,mixed,2038.9997
180730,Infrastructure,polite,7.5965
155773,Lucene - Core,impolite,35413.3157
155776,Lucene - Core,mixed,258.0097
180732,Infrastructure,polite,1.9797
155775,Lucene - Core,mixed,85.0986
180731,Infrastructure,impolite,1038.7276
180734,Infrastructure,impolite,146.029
155777,Lucene - Core,mixed,3433.4481
180733,Infrastructure,polite,0.3221
224359,Hadoop Common,mixed,664.664
155779,Lucene - Core,mixed,143.6997
224357,Hadoop Common,mixed,171.3731
224356,Hadoop Common,polite,20.9252
200388,Hadoop HDFS,impolite,5.8617
200395,Hadoop HDFS,mixed,17.1051
200394,Hadoop HDFS,impolite,16.9039
200397,Hadoop HDFS,polite,3.6705
224360,Hadoop Common,polite,3024.1699
576810,JBoss Enterprise Application Platform 4 and 5,impolite,2886.0667
200396,Hadoop HDFS,impolite,2.0181
224366,Hadoop Common,mixed,502.4128
179738,Infrastructure,polite,129.3087
200393,Hadoop HDFS,impolite,17.1459
576813,JBoss Enterprise Application Platform 4 and 5,polite,7855.6292
179736,Infrastructure,polite,87.3571
576816,JBoss Enterprise Application Platform 4 and 5,impolite,1492.2781
180735,Infrastructure,polite,129.2089
576815,JBoss Enterprise Application Platform 4 and 5,mixed,1245.3325
179734,Infrastructure,polite,440.96
180737,Infrastructure,polite,2232.9828
179732,Infrastructure,polite,3839.2959
179731,Infrastructure,polite,482.0572
576819,JBoss Enterprise Application Platform 4 and 5,polite,94.125
179730,Infrastructure,mixed,1486.7257
155780,Lucene - Core,mixed,10418.1768
155761,Lucene - Core,mixed,412.6762
155760,Lucene - Core,mixed,17834.2206
155763,Lucene - Core,polite,75.3551
155762,Lucene - Core,mixed,2613.334
180740,Infrastructure,polite,160.9913
155765,Lucene - Core,mixed,95.0631
180743,Infrastructure,impolite,173.8872
155764,Lucene - Core,impolite,0.7882
180742,Infrastructure,polite,1311.8392
155767,Lucene - Core,mixed,1070.3202
155766,Lucene - Core,impolite,10291.976
155768,Lucene - Core,polite,10367.215
224347,Hadoop Common,impolite,0.0575
224346,Hadoop Common,polite,4.5901
224345,Hadoop Common,impolite,0.5697
200398,Hadoop HDFS,polite,193.8361
224349,Hadoop Common,polite,4.8087
224351,Hadoop Common,mixed,36.5645
576821,JBoss Enterprise Application Platform 4 and 5,impolite,1844.2461
224355,Hadoop Common,mixed,167.6429
179728,Infrastructure,impolite,337.6191
224354,Hadoop Common,polite,289.6795
224353,Hadoop Common,polite,12.888
576824,JBoss Enterprise Application Platform 4 and 5,polite,235.3267
576827,JBoss Enterprise Application Platform 4 and 5,impolite,158.2075
179724,Infrastructure,mixed,2.6459
180746,Infrastructure,polite,2254.163
576826,JBoss Enterprise Application Platform 4 and 5,impolite,133.7642
179723,Infrastructure,polite,82.0188
576829,JBoss Enterprise Application Platform 4 and 5,polite,268.0617
179722,Infrastructure,impolite,3128.7539
576828,JBoss Enterprise Application Platform 4 and 5,polite,116.6969
179721,Infrastructure,impolite,36.3027
155770,Lucene - Core,impolite,35381.3591
155794,Lucene - Core,mixed,2.15
179760,Infrastructure,impolite,2287.1067
155796,Lucene - Core,mixed,8447.1531
155798,Lucene - Core,impolite,113.8011
180710,Infrastructure,mixed,7.7571
155797,Lucene - Core,impolite,0.3606
155799,Lucene - Core,mixed,91.611
83209,Solr,polite,2383.7345
83217,Solr,mixed,2.0637
576830,JBoss Enterprise Application Platform 4 and 5,impolite,128.6322
224383,Hadoop Common,impolite,1868.9471
83219,Solr,impolite,14067.9954
224382,Hadoop Common,mixed,362.683
576832,JBoss Enterprise Application Platform 4 and 5,mixed,20.0914
83218,Solr,polite,222.8692
576831,JBoss Enterprise Application Platform 4 and 5,polite,186.2317
224387,Hadoop Common,mixed,207.3921
576833,JBoss Enterprise Application Platform 4 and 5,mixed,187.1767
576836,JBoss Enterprise Application Platform 4 and 5,impolite,94.3692
224385,Hadoop Common,mixed,6025.1019
179758,Infrastructure,impolite,3494.5222
576838,JBoss Enterprise Application Platform 4 and 5,polite,138.6336
179757,Infrastructure,mixed,110.2439
180713,Infrastructure,mixed,569.9913
576837,JBoss Enterprise Application Platform 4 and 5,mixed,2354.5625
83211,Solr,impolite,2207.3587
180718,Infrastructure,polite,0.1984
180717,Infrastructure,mixed,24.2783
179752,Infrastructure,mixed,1199.0539
180719,Infrastructure,polite,197.3715
155783,Lucene - Core,mixed,149.3901
179750,Infrastructure,impolite,620.8375
155782,Lucene - Core,polite,268.9297
155784,Lucene - Core,polite,361.5442
155787,Lucene - Core,mixed,15.633
155786,Lucene - Core,polite,493.9175
180720,Infrastructure,mixed,2046.6499
155789,Lucene - Core,polite,454.3673
155788,Lucene - Core,polite,10490.0246
224368,Hadoop Common,impolite,0.5869
224367,Hadoop Common,mixed,47.7004
552896,groovy,polite,109.2097
576841,JBoss Enterprise Application Platform 4 and 5,mixed,769.9447
224372,Hadoop Common,polite,22.945
576840,JBoss Enterprise Application Platform 4 and 5,mixed,31166.6603
224371,Hadoop Common,polite,65.8206
552894,groovy,polite,86.7063
576843,JBoss Enterprise Application Platform 4 and 5,mixed,18142.5414
576842,JBoss Enterprise Application Platform 4 and 5,mixed,2126.0733
224377,Hadoop Common,mixed,4659.1246
83201,Solr,polite,3.3641
179749,Infrastructure,polite,19.6403
224375,Hadoop Common,mixed,164.2774
83203,Solr,polite,2355.0176
224374,Hadoop Common,mixed,121.2946
552897,groovy,polite,3.4382
576846,JBoss Enterprise Application Platform 4 and 5,mixed,2735.1464
576849,JBoss Enterprise Application Platform 4 and 5,impolite,2804.4542
576848,JBoss Enterprise Application Platform 4 and 5,mixed,389.7025
179745,Infrastructure,polite,1426.1608
155792,Lucene - Core,polite,2.5346
179740,Infrastructure,impolite,420.9914
214596,Harmony,mixed,31.6527
238560,Geronimo,mixed,8238.2225
238567,Geronimo,polite,5424.675
214594,Harmony,mixed,21486.5538
527728,JRuby (please use github issues at http://bugs.jruby.org),mixed,309.6066
527727,JRuby (please use github issues at http://bugs.jruby.org),polite,1436.8026
214590,Harmony,impolite,2.6756
10415,Hibernate ORM,impolite,60799.0156
527731,JRuby (please use github issues at http://bugs.jruby.org),mixed,483.0769
10414,Hibernate ORM,polite,0.1571
527730,JRuby (please use github issues at http://bugs.jruby.org),polite,6911.3752
10416,Hibernate ORM,impolite,60799.2692
214589,Harmony,impolite,49.6015
10413,Hibernate ORM,mixed,66956.3527
238551,Geronimo,polite,18.9689
238556,Geronimo,mixed,26.3403
238555,Geronimo,polite,3.2761
10426,Hibernate ORM,mixed,30766.8341
10429,Hibernate ORM,mixed,32474.5347
527743,JRuby (please use github issues at http://bugs.jruby.org),impolite,5.8826
238547,Geronimo,polite,6064.9028
238546,Geronimo,impolite,7108.3144
10422,Hibernate ORM,impolite,0.1968
10421,Hibernate ORM,impolite,13319.1589
214599,Harmony,polite,1195.9663
10424,Hibernate ORM,polite,0.0926
10423,Hibernate ORM,mixed,15.3806
238583,Geronimo,impolite,6.2231
238589,Geronimo,polite,4280.8947
527705,JRuby (please use github issues at http://bugs.jruby.org),mixed,149.2945
527703,JRuby (please use github issues at http://bugs.jruby.org),polite,96.2794
238581,Geronimo,mixed,1042.4433
527707,JRuby (please use github issues at http://bugs.jruby.org),polite,289.2106
527712,JRuby (please use github issues at http://bugs.jruby.org),impolite,3.853
527710,JRuby (please use github issues at http://bugs.jruby.org),polite,0.3853
238573,Geronimo,mixed,1326.4022
238575,Geronimo,polite,1196.0169
527717,JRuby (please use github issues at http://bugs.jruby.org),impolite,26.4664
527716,JRuby (please use github issues at http://bugs.jruby.org),polite,1330.5357
527714,JRuby (please use github issues at http://bugs.jruby.org),polite,0.4634
238570,Geronimo,mixed,8895.6331
527718,JRuby (please use github issues at http://bugs.jruby.org),polite,338.6889
527720,JRuby (please use github issues at http://bugs.jruby.org),mixed,76.9771
10405,Hibernate ORM,impolite,50514.3068
10408,Hibernate ORM,mixed,66975.5991
10407,Hibernate ORM,impolite,147.8048
527722,JRuby (please use github issues at http://bugs.jruby.org),impolite,96.2854
10409,Hibernate ORM,impolite,13071.8902
527721,JRuby (please use github issues at http://bugs.jruby.org),mixed,100.293
190494,Hive,impolite,356.5507
190491,Hive,polite,24.4361
190490,Hive,impolite,413.5615
190498,Hive,polite,21.403
190495,Hive,polite,498.4089
238596,Geronimo,impolite,816.0353
537101,JRuby (please use github issues at http://bugs.jruby.org),impolite,19.0499
537107,JRuby (please use github issues at http://bugs.jruby.org),impolite,3.3778
238597,Geronimo,mixed,20440.5547
537106,JRuby (please use github issues at http://bugs.jruby.org),impolite,8020.3862
238592,Geronimo,mixed,10939.6636
238591,Geronimo,polite,20.2853
238590,Geronimo,impolite,13816.6797
527748,JRuby (please use github issues at http://bugs.jruby.org),mixed,3247.2317
527747,JRuby (please use github issues at http://bugs.jruby.org),polite,176.7855
190472,Hive,mixed,842.1542
190471,Hive,polite,187.4531
190475,Hive,mixed,562.5732
190473,Hive,impolite,755.151
190481,Hive,polite,373.3049
190480,Hive,impolite,688.348
190489,Hive,mixed,69.7124
190487,Hive,impolite,1204.3355
10490,Hibernate ORM,mixed,371.0868
34462,Wicket,polite,66.6132
34469,Wicket,mixed,138.5649
10495,Hibernate ORM,mixed,2303.8186
10498,Hibernate ORM,impolite,610.5533
34459,Wicket,impolite,8.7525
34458,Wicket,polite,184.3445
34455,Wicket,mixed,407.463
34453,Wicket,polite,94.3804
34448,Wicket,polite,91.9074
34443,Wicket,impolite,2.7252
34441,Wicket,impolite,1128.6789
10472,Hibernate ORM,impolite,23476.0944
10475,Hibernate ORM,impolite,23.4707
10474,Hibernate ORM,impolite,728.5119
34449,Wicket,impolite,0.0872
10481,Hibernate ORM,impolite,0.1056
34435,Wicket,polite,5.1967
10486,Hibernate ORM,mixed,49970.0886
10488,Hibernate ORM,mixed,592.3894
10487,Hibernate ORM,mixed,3.016
34424,Wicket,polite,3.4274
34422,Wicket,mixed,1111.6743
34421,Wicket,impolite,0.0635
10455,Hibernate ORM,polite,1709.8629
10454,Hibernate ORM,polite,3.0453
34429,Wicket,mixed,104.4586
10457,Hibernate ORM,mixed,2239.2167
34428,Wicket,impolite,0.4436
34427,Wicket,impolite,0.2988
34414,Wicket,mixed,877.539
34411,Wicket,polite,263.5421
34410,Wicket,polite,1.1127
527700,JRuby (please use github issues at http://bugs.jruby.org),polite,219.2785
10466,Hibernate ORM,polite,1.6273
10465,Hibernate ORM,polite,2.7068
10436,Hibernate ORM,mixed,14165.5566
34403,Wicket,impolite,14.843
10439,Hibernate ORM,mixed,4662.8186
34402,Wicket,impolite,192.1434
34401,Wicket,mixed,301.7014
34400,Wicket,polite,338.6299
10430,Hibernate ORM,mixed,13180.7097
34409,Wicket,mixed,121.3254
34408,Wicket,impolite,0.0253
10435,Hibernate ORM,impolite,7.4609
34406,Wicket,impolite,97.389
10434,Hibernate ORM,impolite,20.8723
34405,Wicket,impolite,4.6602
10449,Hibernate ORM,polite,6718.1243
562177,groovy,impolite,1.6962
562179,groovy,mixed,7782.106
611548,GeoServer,impolite,269.5076
611546,GeoServer,impolite,20354.6916
611545,GeoServer,impolite,626.2378
83356,Solr,mixed,14946.5206
83358,Solr,impolite,12796.3656
83352,Solr,polite,3.4382
562181,groovy,impolite,8350.3652
562180,groovy,polite,25478.5983
562183,groovy,mixed,1874.1367
562182,groovy,impolite,9611.6718
562187,groovy,mixed,15680.6777
562186,groovy,polite,818.0525
611538,GeoServer,polite,0.0305
611534,GeoServer,impolite,41257.1293
83349,Solr,impolite,3622.2225
611544,GeoServer,polite,241.0221
611541,GeoServer,impolite,20315.9945
562190,groovy,impolite,18225.5859
83346,Solr,mixed,428.0128
83340,Solr,polite,2132.0371
83343,Solr,mixed,11143.269
83342,Solr,mixed,1188.7103
562197,groovy,polite,8523.5472
611529,GeoServer,impolite,4.0317
611526,GeoServer,impolite,12177.7019
611524,GeoServer,polite,3768.0605
611532,GeoServer,polite,9338.4354
83378,Solr,mixed,14429.2932
83377,Solr,polite,116.9963
83379,Solr,impolite,1462.0558
83373,Solr,polite,3505.6983
83370,Solr,mixed,7554.5356
83372,Solr,polite,0.5005
83371,Solr,impolite,2.0661
34396,Wicket,polite,208.4961
611518,GeoServer,mixed,16242.8021
34393,Wicket,polite,14.1784
34392,Wicket,mixed,132.9683
34391,Wicket,mixed,105.635
34390,Wicket,mixed,417.5281
611521,GeoServer,impolite,522.2621
83367,Solr,mixed,6890.9849
83369,Solr,polite,261.6965
34397,Wicket,polite,258.0294
83365,Solr,mixed,36.0547
83361,Solr,polite,97.9418
83360,Solr,mixed,15119.2498
34384,Wicket,polite,279.1401
34383,Wicket,polite,45.5008
34380,Wicket,polite,0.6818
611501,GeoServer,polite,4771.347
83399,Solr,polite,168.6622
34386,Wicket,polite,42.8008
83396,Solr,polite,104.0685
83392,Solr,polite,16796.8586
83391,Solr,polite,5315.7929
83393,Solr,mixed,4933.375
34371,Wicket,impolite,12.9106
34379,Wicket,impolite,74.4756
83389,Solr,impolite,0.0394
34377,Wicket,mixed,34.7796
83388,Solr,polite,5344.3202
83385,Solr,polite,87.4329
83387,Solr,mixed,3978.2312
562153,groovy,impolite,173.95
10390,Hibernate ORM,mixed,1465.8182
562158,groovy,polite,18660.3577
562159,groovy,polite,126.8714
34363,Wicket,impolite,1.9127
34362,Wicket,impolite,20.4663
34361,Wicket,impolite,9.9715
214608,Harmony,impolite,1943.849
34365,Wicket,impolite,0.6643
10396,Hibernate ORM,mixed,0.2
10395,Hibernate ORM,impolite,712.4465
214603,Harmony,polite,49.3169
10397,Hibernate ORM,mixed,54172.6773
214605,Harmony,polite,2387.002
562163,groovy,impolite,8033.8
562162,groovy,impolite,154.2374
562165,groovy,polite,7943.5484
562166,groovy,impolite,17380.0453
214619,Harmony,impolite,47.486
214618,Harmony,polite,2851.4654
214611,Harmony,polite,287.0107
214612,Harmony,mixed,2882.5553
562175,groovy,impolite,419.0427
537133,JRuby (please use github issues at http://bugs.jruby.org),mixed,983.3072
537136,JRuby (please use github issues at http://bugs.jruby.org),mixed,7863.9804
214630,Harmony,impolite,71.4056
537135,JRuby (please use github issues at http://bugs.jruby.org),mixed,1837.1094
537137,JRuby (please use github issues at http://bugs.jruby.org),polite,145.6399
537139,JRuby (please use github issues at http://bugs.jruby.org),polite,29120.4454
552770,groovy,impolite,4337.6011
537132,JRuby (please use github issues at http://bugs.jruby.org),impolite,1629.9383
552762,groovy,impolite,7321.3171
552766,groovy,mixed,958.2666
190457,Hive,mixed,1299.5325
190456,Hive,mixed,1103.3303
190455,Hive,mixed,328.8055
214627,Harmony,impolite,177.3692
190454,Hive,mixed,500.1945
214622,Harmony,polite,333.0047
214621,Harmony,polite,206.0113
190451,Hive,impolite,20.9691
214623,Harmony,mixed,741.1194
537144,JRuby (please use github issues at http://bugs.jruby.org),impolite,7770.8772
537147,JRuby (please use github issues at http://bugs.jruby.org),polite,7789.4867
537149,JRuby (please use github issues at http://bugs.jruby.org),impolite,29152.248
537141,JRuby (please use github issues at http://bugs.jruby.org),mixed,5.1459
537140,JRuby (please use github issues at http://bugs.jruby.org),polite,15328.0879
537143,JRuby (please use github issues at http://bugs.jruby.org),polite,9320.8081
537142,JRuby (please use github issues at http://bugs.jruby.org),polite,6042.0942
190461,Hive,impolite,264.4868
200001,Hadoop HDFS,polite,511.5261
552751,groovy,impolite,7345.7319
552750,groovy,mixed,2790.9788
576745,JBoss Enterprise Application Platform 4 and 5,mixed,482.3417
576748,JBoss Enterprise Application Platform 4 and 5,impolite,464.2142
576747,JBoss Enterprise Application Platform 4 and 5,impolite,2886.5603
214633,Harmony,polite,157.8823
214632,Harmony,impolite,413.949
214634,Harmony,impolite,216.8279
214651,Harmony,impolite,1111.2947
537114,JRuby (please use github issues at http://bugs.jruby.org),polite,1180.9713
214652,Harmony,impolite,33.341
190439,Hive,impolite,1181.4886
537115,JRuby (please use github issues at http://bugs.jruby.org),polite,28954.5733
190438,Hive,mixed,48.858
238620,Geronimo,impolite,1681.2981
537118,JRuby (please use github issues at http://bugs.jruby.org),mixed,87.413
190437,Hive,polite,22.685
200007,Hadoop HDFS,mixed,981.949
200006,Hadoop HDFS,mixed,94.4154
200008,Hadoop HDFS,mixed,99.6146
200003,Hadoop HDFS,polite,574.7248
200005,Hadoop HDFS,mixed,11.5733
537110,JRuby (please use github issues at http://bugs.jruby.org),impolite,1677.5465
200012,Hadoop HDFS,impolite,0.0545
200011,Hadoop HDFS,impolite,500.2765
190436,Hive,mixed,573.692
214648,Harmony,polite,800.9112
